Date,Close_AAPL,Volume_AAPL,Open_AAPL,High_AAPL,Low_AAPL,Return_AAPL,Close_MSFT,Volume_MSFT,Open_MSFT,High_MSFT,Low_MSFT,Return_MSFT,YoY,InfChange
2021-08-31,6.615795089468498e+47,6.601449401078272e+171,6.307231363282488e+47,7.720536551709987e+47,5.451209445268219e+47,0.04092965857671649,2.2071408065330925e+54,2.0693475183811938e+160,2.092937302372171e+54,2.4597337256872478e+54,1.8395362415413395e+54,0.05956266891299,2.332419,0.003796699685874927
2021-09-30,4.4820699066205197e+45,1.7935518987072102e+166,4.93970339472231e+45,5.676956892113791e+45,3.84588831351572e+45,-0.06803661990384047,8.966192384946056e+51,3.01972235914031e+154,9.68607117962526e+51,1.0780937336001288e+52,7.914229855414591e+51,-0.06611898767722257,2.610662,0.11929374610651022
2021-10-31,3.044928117759362e+45,1.1971610110362196e+165,2.7990671732589738e+45,3.443330029015024e+45,2.413419269240319e+45,0.058657243816254034,1.410209080191732e+52,6.243123184053643e+154,1.2558721588079577e+52,1.5737602759838228e+52,1.1112872673903897e+52,0.1762911464245176,3.007604,0.15204649242222867
2021-11-30,1.0154328952370519e+46,2.7791167879573946e+165,9.319713607157627e+45,1.20197628225209e+46,8.115439436052962e+45,0.10347129506008046,1.191741899545576e+53,7.583329146466775e+154,1.203926279855036e+53,1.3986457613605878e+53,1.0162676771532613e+53,-0.003105964658343785,3.184384,0.0587776848281889
2021-12-31,2.0783342165068038e+49,3.370739475852002e+176,1.9732157959812922e+49,2.698976012533237e+49,1.550073891599655e+49,0.0742286751361163,3.273512635588184e+55,2.957190047573347e+163,3.2720699544898135e+55,4.046373945421812e+55,2.5258134427970964e+55,0.01733264769049292,3.456458,0.08544007255406383
2022-01-31,4.429803006265971e+44,1.7144136503080445e+160,4.616419095879107e+44,5.9990480309451816e+44,3.4036853849805024e+44,-0.01571211353269153,6.523916494666973e+49,1.1117940357164809e+153,7.446240428019734e+49,9.418572882801624e+49,4.885013467202923e+49,-0.07534490960989537,3.965498,0.14727214969775426
2022-02-28,2.6044954445204903e+42,3.942929624495264e+150,2.540120484432831e+42,3.1664003194998516e+42,2.01652110411644e+42,-0.05526948163405432,1.1343712814116791e+47,3.9868594139663e+143,1.1208660119597183e+47,1.447188395969955e+47,8.633209914057564e+46,-0.03919866229339497,4.280304,0.07938624606543732
2022-03-31,1.1756762463417282e+51,2.3548994106203047e+183,1.0981384795645772e+51,1.5232415019890994e+51,8.442923884603478e+50,0.05747335271317833,7.2062020759068215e+56,2.680260759798455e+172,7.111504412177177e+56,9.390772343532545e+56,5.05845202718074e+56,0.03186184276582171,4.534344,0.05935092460722413
2022-04-30,3.1019615359040354e+44,2.3269887861239103e+158,3.3605010701145077e+44,4.2846571238592755e+44,2.5213086542655935e+44,-0.09713074852528503,1.7164538043924512e+49,3.7492688197495573e+149,1.9430617055594995e+49,2.444447996213849e+49,1.3838456282091148e+49,-0.09986701696344624,4.703935,0.037401441090486376
2022-05-31,4.4798453121562455e+45,1.0936372000410515e+169,4.404791693483468e+45,6.373561668134403e+45,2.8972044445966765e+45,-0.05588328575959389,9.44013291998567e+50,2.1695122373750508e+158,9.48492818803897e+50,1.278705706430405e+51,6.529621186140445e+50,-0.020358893052752625,4.950974,0.052517519906206234
2022-06-30,1.2938792675152409e+45,1.2991464196838777e+166,1.3224708034003916e+45,1.7723607620989965e+45,1.0051647289740911e+45,-0.08142972319269037,5.312203660784489e+50,4.2272864512219575e+156,5.1823204525374436e+50,7.044831103143466e+50,4.065750149881817e+50,-0.05532055761945065,5.39633,0.08995320920691552
2022-07-31,3.583092057687032e+43,1.2601279563049119e+157,3.028624324874506e+43,4.140654656101881e+43,2.5506928623149587e+43,0.18863370392042178,2.5271312820303985e+48,1.900948281154481e+148,2.3629103709924642e+48,3.0830552349661935e+48,1.7953241568596578e+48,0.0930966008643852,5.59073,0.03602448330624708
2022-08-31,1.4828073611402872e+51,4.766928634458995e+179,1.4996345413600185e+51,1.8749988194229738e+51,1.2318560774425092e+51,-0.03255184296350999,2.161764076035834e+56,1.5197832602666246e+168,2.245784662791673e+56,2.6927331656137603e+56,1.8023672889681496e+56,-0.06864002279689418,5.951312,0.06449640744589713
2022-09-30,8.567970461205578e+45,4.864975291243316e+167,8.926532052184481e+45,1.1735794882892082e+46,6.421378676784299e+45,-0.12097697493957549,2.006674033389051e+50,1.067235517109052e+156,2.1508911161605157e+50,2.6827509631631724e+50,1.616583406662591e+50,-0.10926683749569743,6.348017,0.06665841078404222
2022-10-31,2.8017298916735136e+45,4.930099615548327e+166,2.461589885179884e+45,3.6241516852340644e+45,1.9429258419450942e+45,0.1095513748191026,8.029495018444702e+49,1.1336489919257574e+157,7.34898329559544e+49,1.0806439108205495e+50,5.767004599179798e+49,-0.0033061399742378983,6.312946,-0.005524717403875834
2022-11-30,3.151899918437647e+45,6.694918732991207e+165,3.254236690850263e+45,4.3090697570259084e+45,2.2498538811982842e+45,-0.03462892917699212,8.118698278809765e+49,1.9810101442884897e+156,7.917578238651977e+49,1.0469706688785931e+50,6.012323345811826e+49,0.0991254900271401,6.422543,0.01736067439829192
2022-12-31,9.643949149938644e+44,5.343389668785638e+165,1.095736675851628e+45,1.3577120890356155e+45,7.558192492126183e+44,-0.12227251232858205,1.6988813075211842e+50,5.370565634930321e+155,1.7224726750899814e+50,2.1675468994173824e+50,1.3098972404707894e+50,-0.060045465234773165,6.538167,0.01800283781673384
2023-01-31,5.135978551954909e+42,1.0978056761768487e+157,4.6884734568344317e+42,6.40760954278171e+42,3.804237641612249e+42,0.11052104979604382,3.4473300832511672e+47,1.310548560927806e+150,3.2350014532920914e+47,4.2146215150028675e+47,2.620050898959268e+47,0.033316654157284686,6.487554,-0.007741160481217313
2023-02-28,2.8305126455655086e+41,3.1742722143689774e+148,2.5803116136066693e+41,3.3386312239965184e+41,2.212974269932031e+41,0.021623120105343396,8.002311135365727e+45,2.3506862730135035e+142,8.18989395173658e+45,1.0072902818707768e+46,6.58358956795936e+45,0.006496912957507872,6.525,0.005771975077201619
2023-03-31,2.7190008585790474e+50,4.428409599203072e+179,2.5234982850575714e+50,3.342967716265132e+50,2.105632763955673e+50,0.11864866698324428,6.70033929120765e+55,1.836472176965054e+172,6.202205170314225e+55,8.4073866004784e+55,4.960535802620043e+55,0.15588164541736838,6.390946,-0.020544674329502022
2023-04-30,1.5258710967880213e+42,2.3979604144378684e+146,1.423950648191952e+42,1.687788735668308e+42,1.2856304422487892e+42,0.028987265009095875,5.92681555909803e+46,2.0518433031804274e+141,5.639798059248074e+46,6.871485093494163e+46,4.767036683688971e+46,0.06576482830385011,6.264224,-0.019828363437901064
2023-05-31,1.8624926118422748e+49,2.665437836366594e+170,1.8367249211623994e+49,2.149004665582251e+49,1.6033648718266938e+49,0.04461338991041908,9.439582252483736e+54,2.039169483072144e+163,9.210886687472671e+54,1.1100708783863335e+55,7.815423789352578e+54,0.06876912061446294,5.975255,-0.04613005537477588
2023-06-30,4.193039042848697e+47,1.9487595498067296e+163,3.917903155696704e+47,4.781036529918737e+47,3.4676361179719996e+47,0.09433004231311704,1.1032556568359522e+53,2.9541569186134153e+155,1.0595954481406026e+53,1.3363129711369325e+53,8.954540939864743e+52,0.03699869058132066,5.586684,-0.06503002800717284
2023-07-31,5.35891007452053e+45,5.4875353714515154e+153,5.412179463678466e+45,6.262729750852755e+45,4.735611570276498e+45,0.012785482291075345,4.966992857334647e+50,4.771807508229641e+149,5.0834813713873685e+50,6.35464892708416e+50,3.950442953317197e+50,-0.013566688201092525,5.405751,-0.032386474695901835
2023-08-31,9.577322984421055e+51,1.316086400823833e+178,9.979553865429021e+51,1.1843816265621502e+52,8.004057740357445e+51,-0.043675235428862424,6.12887708286353e+57,1.5963937559716062e+168,6.487460432856819e+57,7.770021657905404e+57,5.221500533951228e+57,-0.024291497975708842,5.172225,-0.043199548036896296
2023-09-30,1.0113910889244374e+45,1.5877492739444538e+156,1.0793790631370694e+45,1.2645327407416246e+45,8.618167898835424e+44,-0.0886783414062916,1.94527834746195e+50,1.264447171310283e+146,2.0154230995539322e+50,2.3291347397214334e+50,1.6646705952385152e+50,-0.03664266536490146,4.95977,-0.04107613261217369
2023-10-31,2.4048563837771035e+49,8.210987385558695e+169,2.218923738242687e+49,2.808011354966375e+49,1.9122231336435458e+49,-0.0025699433444316133,2.534797188151277e+55,1.6809517030893464e+162,2.5442477081440315e+55,3.214420699517176e+55,2.009358948777758e+55,0.07081551860649227,4.882928,-0.015493057137730193
2023-11-30,4.980796824204473e+47,6.007786194749407e+161,4.657956284821685e+47,5.494665021756007e+47,4.204365008900832e+47,0.11231480939275063,8.173853650417779e+53,4.322789900330956e+155,7.609647502673502e+53,9.084689885244086e+53,6.6852970925121535e+53,0.12067078761349892,4.688293,-0.03986030512839833
2023-12-31,6.514364743086364e+45,1.1063820120629822e+154,6.448611324042594e+45,7.215216171756622e+45,5.6291533802596405e+45,0.013582521716241303,2.8017472749988886e+51,3.168956939312227e+147,2.723074005829296e+51,3.0897535590923764e+51,2.3476563127553796e+51,-0.007574358026971928,4.554396,-0.02855986176631886
2024-01-31,6.143128042974534e+47,4.152134486982966e+162,6.072090868442624e+47,7.097985561823967e+47,5.137361995482473e+47,-0.04222718537370784,2.6145958235449453e+54,1.597195490845401e+155,2.5685843891132523e+54,3.080727092393236e+54,2.1774286321093297e+54,0.057281140304223044,4.603922367,0.0108744094716402
2024-02-29,2.3918511618322268e+45,6.538521563399267e+154,2.3636378037288537e+45,2.7410095262660517e+45,1.979889503003944e+45,-0.019793926247288485,1.7988094659767388e+52,4.982883910908849e+146,1.7702237868269376e+52,2.0221678956320683e+52,1.52686825107226e+52,0.04039438603551471,4.403102398,-0.043619321307291736
2024-03-31,6.232944873260159e+44,7.460235387187244e+156,6.300307150406344e+44,7.50924661439886e+44,5.285434268209155e+44,-0.051286307053942104,2.6152457070664317e+52,1.792151329955284e+146,2.6078411219623204e+52,2.9881642534363446e+52,2.1966444363839356e+52,0.01711633304322624,4.509212494,0.02409893897725346
